Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Education Encoded,LoyaltyStatus Encoded,FlightsTotal,KMPerFlight,FlightsRatioAccompanied,DistanceRatioRedeemedPoints,Flights2019,FlightsJan,FlightsFeb,FlightsMar,FlightsApr,FlightsMay,FlightsJun,FlightsJul,FlightsAug,FlightsSep,FlightsOct,FlightsNov,FlightsDec,Flights2020,Flights2021,FlightsGrowth2020vs2019%,FlightsGrowth2021vs2020%,MonthlyFlightVariance,CLVperPointsRedeemed,Months Enrolled
841674,Ontario,Toronto,female,Bachelor,Rural,21604.0,Divorced,Nova,2021-03-12,2021-11-12,3096.51,2021 Promotion,3,2,39,2302.13,0.21,0.0,0,0,0,0,7,12,0,9,9,1,0,1,0,0,39,0.0,0.0,8.992857142857144,0.0,8
299454,Ontario,Ottawa,male,College,Urban,0.0,Married,Nova,2017-07-18,2021-08-12,3107.59,Standard,2,2,113,2468.02,0.19,0.0,42,0,0,3,26,0,16,25,23,0,4,17,0,47,24,11.9,-48.94,17.235706349206353,0.0,49
973060,Ontario,Toronto,female,Bachelor,Suburban,23008.0,Married,Nova,2019-04-23,2021-01-18,3118.98,Standard,3,2,172,1499.91,0.26,0.0,80,9,23,28,0,21,23,11,23,0,0,21,13,89,3,11.25,-96.63,28.102753968253968,0.0,21
293663,New Brunswick,Moncton,male,Bachelor,Suburban,72916.0,Single,Nova,2017-04-27,2020-05-04,3122.98,Standard,3,2,40,3599.22,0.48,0.0,19,0,2,11,19,8,0,0,0,0,0,0,0,21,0,10.53,-100.0,6.6487857142857125,0.0,36
576658,British Columbia,West Vancouver,female,College,Urban,0.0,Married,Nova,2021-04-13,2021-12-13,3123.08,2021 Promotion,2,2,63,1980.0,0.19,0.03,0,0,0,0,0,11,17,11,0,1,10,5,8,0,63,0.0,0.0,17.45,0.76,8
998072,Ontario,Ottawa,female,Master,Urban,18486.0,Married,Nova,2017-07-12,2021-01-13,3151.16,Standard,4,2,149,2481.77,0.42,0.0,69,9,13,30,11,0,13,0,28,4,13,23,4,77,3,11.59,-96.1,25.23056349206349,0.0,42
188307,Ontario,Toronto,female,College,Rural,0.0,Married,Nova,2017-04-17,2021-07-18,3164.49,Standard,2,2,186,1660.26,0.33,0.07,68,15,13,40,3,15,10,52,0,0,10,0,28,75,44,10.29,-41.33,40.490182539682536,0.14,51
979634,Manitoba,Winnipeg,female,College,Suburban,0.0,Married,Nova,2018-08-07,2021-09-08,3187.35,Standard,2,2,225,2141.34,0.4,0.04,86,11,21,4,0,19,21,28,50,14,8,21,28,96,43,11.63,-55.21,31.795587301587297,0.18,37
399514,Alberta,Calgary,female,Bachelor,Rural,53984.0,Divorced,Nova,2020-05-04,2021-01-04,3214.98,Standard,3,2,80,2595.06,0.35,0.04,37,2,0,0,0,0,23,0,32,6,6,0,11,41,2,10.81,-95.12,20.232468253968257,0.43,8
707273,Quebec,Montreal,male,Bachelor,Suburban,91774.0,Single,Nova,2020-02-22,2020-11-28,3226.52,Standard,3,2,112,1824.79,0.19,0.1,53,0,0,0,15,27,0,23,11,10,11,15,0,59,0,11.32,-100.0,19.24523015873017,0.16,9
532848,British Columbia,Whistler,male,Bachelor,Suburban,60244.0,Married,Nova,2020-09-24,2020-12-08,3238.0,Standard,3,2,17,1445.47,0.47,0.31,8,0,0,0,0,0,0,0,0,0,0,17,0,9,0,12.5,-100.0,3.9567857142857137,0.42,2
816122,Ontario,Toronto,female,Bachelor,Suburban,60244.0,Married,Nova,2020-09-06,2021-05-06,3238.0,Standard,3,2,70,1306.0,0.1,0.0,15,7,10,3,3,15,0,0,0,0,0,0,32,17,38,13.33,123.53,22.223134920634923,0.0,8
385638,Nova Scotia,Halifax,female,Bachelor,Urban,89196.0,Divorced,Nova,2019-11-05,2020-07-05,3241.59,Standard,3,2,32,2038.0,0.66,0.0,15,0,4,13,0,8,0,8,0,0,0,0,0,17,0,13.33,-100.0,3.5677063492063494,0.0,8
299573,Ontario,Toronto,female,Bachelor,Urban,72330.0,Married,Nova,2018-10-05,2021-02-14,3242.04,Standard,3,2,201,1639.8,0.2,0.0,94,26,13,21,0,11,0,36,27,11,15,15,25,104,3,10.64,-97.12,32.446063492063494,0.0,28
728316,Ontario,Trenton,female,Bachelor,Rural,46435.0,Married,Nova,2020-01-29,2020-09-29,3245.33,Standard,3,2,114,1799.15,0.13,0.0,54,0,0,23,27,21,0,11,17,15,0,0,0,60,0,11.11,-100.0,22.886285714285712,0.0,8
271641,Alberta,Edmonton,male,College,Rural,0.0,Married,Nova,2021-03-01,2021-12-18,3256.77,2021 Promotion,2,2,49,2260.63,0.12,0.0,0,0,0,3,13,12,0,0,16,0,0,5,0,0,49,0.0,0.0,15.323015873015876,0.0,10
741725,Ontario,Trenton,female,Bachelor,Rural,25820.0,Divorced,Nova,2016-06-13,2020-06-25,3265.16,Standard,3,2,120,1253.45,0.3,0.06,57,23,0,27,25,21,25,0,0,0,0,0,0,63,0,10.53,-100.0,29.948214285714293,0.37,48
682654,Ontario,Toronto,female,Bachelor,Suburban,31686.0,Married,Nova,2017-02-20,2020-12-15,3274.19,Standard,3,2,110,3120.56,0.21,0.03,52,11,0,0,11,6,2,36,0,0,15,0,28,58,0,11.54,-100.0,28.216730158730158,0.35,46
787571,British Columbia,Dawson Creek,male,Bachelor,Rural,72140.0,Divorced,Nova,2019-10-16,2020-06-16,3309.12,Standard,3,2,55,1698.18,0.35,0.12,26,25,0,0,0,15,15,0,0,0,0,0,0,29,0,11.54,-100.0,12.949611111111112,0.29,8
281737,Ontario,Toronto,male,Bachelor,Suburban,73695.0,Married,Nova,2021-02-03,2021-10-03,3331.45,2021 Promotion,3,2,42,3110.71,0.48,0.0,0,0,0,8,0,2,2,8,12,0,10,0,0,0,42,0.0,0.0,9.457142857142857,0.0,8
758656,British Columbia,Vancouver,female,College,Suburban,0.0,Married,Nova,2018-10-18,2020-06-30,3342.18,Standard,2,2,63,1950.0,0.33,0.08,30,0,19,6,19,0,19,0,0,0,0,0,0,33,0,10.0,-100.0,12.859642857142859,0.36,20
157771,Saskatchewan,Regina,female,Bachelor,Suburban,46644.0,Married,Nova,2018-12-17,2020-05-26,3355.53,Standard,3,2,68,1181.51,0.19,0.08,32,6,2,21,13,27,0,0,0,0,0,0,0,36,0,12.5,-100.0,15.731428571428575,0.49,17
363178,Quebec,Montreal,female,High School or Below,Suburban,16891.0,Single,Nova,2019-11-06,2020-07-06,3359.29,Standard,1,2,55,2084.89,0.24,0.04,26,8,21,23,4,0,0,0,0,0,0,0,0,29,0,11.54,-100.0,12.329039682539682,0.67,8
110030,Quebec,Montreal,male,Bachelor,Rural,23156.0,Married,Nova,2019-08-07,2020-08-04,3387.78,Standard,3,2,78,2333.69,0.05,0.0,37,11,21,30,0,13,2,0,0,0,0,0,0,41,0,10.81,-100.0,19.127515873015874,0.0,12
277025,British Columbia,Kelowna,female,Bachelor,Urban,83431.0,Married,Nova,2020-01-03,2020-09-03,3394.72,Standard,3,2,57,2435.56,0.18,0.04,27,0,21,0,4,0,0,11,15,6,0,0,0,30,0,11.11,-100.0,9.52257142857143,0.56,8
278898,British Columbia,Vancouver,female,Bachelor,Suburban,40272.0,Married,Nova,2020-03-27,2021-10-05,3419.11,Standard,3,2,253,2052.36,0.28,0.0,80,0,5,5,24,31,26,44,46,4,32,6,30,89,84,11.25,-5.62,38.235325396825395,0.0,18
597209,New Brunswick,Fredericton,male,Master,Rural,11652.0,Married,Nova,2016-11-19,2021-07-28,3420.66,Standard,4,2,228,1611.83,0.17,0.01,80,16,19,40,13,45,0,44,2,27,4,0,17,89,59,11.25,-33.71,37.7480873015873,0.82,56
815248,Ontario,Toronto,male,Bachelor,Urban,30817.0,Divorced,Nova,2019-09-12,2020-05-12,3436.13,Standard,3,2,34,1008.85,0.0,0.0,16,0,0,10,25,0,0,0,0,0,0,0,0,18,0,12.5,-100.0,9.104285714285716,0.0,8
611046,Quebec,Quebec City,female,College,Urban,0.0,Divorced,Nova,2020-10-30,2021-06-30,3445.86,Standard,2,2,52,1204.35,0.06,0.0,10,0,6,0,11,0,14,0,0,0,0,21,0,11,31,10.0,181.82,14.205357142857142,0.0,8
559261,Ontario,Thunder Bay,male,Bachelor,Rural,68082.0,Single,Nova,2020-09-05,2021-05-05,3450.07,Standard,3,2,29,3919.45,0.38,0.0,4,7,0,3,11,0,0,0,0,0,0,2,6,4,21,0.0,425.0,4.982253968253968,0.0,8
663746,Quebec,Montreal,female,College,Rural,0.0,Single,Nova,2021-07-14,2021-12-23,3472.37,Standard,2,2,34,1700.03,0.44,0.0,0,0,0,0,0,0,0,0,14,9,4,7,0,0,34,0.0,0.0,8.853968253968254,0.0,5
979639,British Columbia,Dawson Creek,male,Bachelor,Suburban,65162.0,Married,Nova,2020-05-02,2021-12-26,3482.69,Standard,3,2,247,1818.86,0.26,0.02,82,3,3,6,11,5,46,50,39,23,21,6,34,91,74,10.98,-18.68,44.029357142857144,0.31,20
347276,British Columbia,Whistler,male,High School or Below,Rural,20978.0,Married,Nova,2016-04-16,2020-02-12,3508.57,Standard,1,2,25,1685.92,0.08,0.0,12,11,13,0,0,0,0,0,0,0,0,0,0,13,0,8.33,-100.0,3.9115158730158717,0.0,46
506749,Nova Scotia,Halifax,female,High School or Below,Rural,20978.0,Married,Nova,2018-03-07,2020-02-12,3508.57,Standard,1,2,4,719.5,0.0,0.0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0.0,-100.0,0.19539682539682537,0.0,23
247247,Newfoundland,St. John's,female,College,Rural,0.0,Single,Nova,2017-07-10,2020-10-02,3508.93,Standard,2,2,95,2836.24,0.26,0.0,45,13,8,10,13,2,2,0,17,4,27,0,0,50,0,11.11,-100.0,14.66073015873016,0.0,39
470334,Quebec,Montreal,female,Doctor,Rural,26156.0,Single,Nova,2017-09-11,2021-06-24,3527.4,Standard,5,2,189,1622.06,0.24,0.05,76,7,6,21,8,16,23,25,25,10,15,6,28,84,29,10.53,-65.48,23.67444444444444,0.22,45
515579,Manitoba,Winnipeg,male,Bachelor,Urban,31278.0,Married,Nova,2017-01-18,2020-05-03,3528.04,Standard,3,2,8,7436.88,1.0,0.11,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0.0,-100.0,0.7815873015873015,0.55,39
199021,British Columbia,Dawson Creek,male,College,Urban,0.0,Single,Nova,2019-11-09,2020-07-09,3530.01,Standard,2,2,99,1977.98,0.1,0.0,47,4,0,25,0,23,32,15,0,0,0,0,0,52,0,10.64,-100.0,26.90139682539683,0.0,8
677322,Ontario,Ottawa,female,College,Rural,0.0,Married,Nova,2019-07-06,2021-03-15,3548.07,Standard,2,2,178,2296.54,0.35,0.05,76,18,2,21,10,0,10,36,15,15,21,0,30,85,17,11.84,-80.0,30.115071428571433,0.17,20
441670,Saskatchewan,Regina,male,Bachelor,Urban,58557.0,Married,Nova,2016-01-15,2020-12-15,3554.85,Standard,3,2,110,2355.05,0.05,0.0,52,0,0,10,0,0,25,0,0,25,23,13,15,58,0,11.54,-100.0,22.424730158730153,0.0,59
937484,Saskatchewan,Regina,male,Bachelor,Rural,73853.0,Single,Nova,2020-11-07,2021-07-07,3571.35,Standard,3,2,32,2347.62,0.38,0.0,0,0,3,12,0,15,0,2,0,0,0,0,0,0,32,0.0,0.0,10.101587301587303,0.0,8
631801,British Columbia,Victoria,male,Bachelor,Suburban,51950.0,Married,Nova,2021-04-05,2021-12-05,3574.99,2021 Promotion,3,2,58,2735.93,0.41,0.0,0,0,0,0,0,9,5,13,1,8,12,5,5,0,58,0.0,0.0,12.587301587301587,0.0,8
904802,Manitoba,Winnipeg,male,Bachelor,Suburban,84598.0,Married,Nova,2019-09-15,2020-05-15,3579.77,Standard,3,2,34,2918.62,0.29,0.0,16,13,17,0,0,4,0,0,0,0,0,0,0,18,0,12.5,-100.0,6.001428571428569,0.0,8
187161,Ontario,Toronto,female,High School or Below,Rural,13457.0,Married,Nova,2019-07-08,2020-03-08,3621.69,Standard,1,2,15,2311.93,0.87,0.0,7,2,0,13,0,0,0,0,0,0,0,0,0,8,0,14.29,-100.0,2.4023492063492062,0.0,8
975613,British Columbia,Vancouver,female,Bachelor,Suburban,34986.0,Married,Nova,2019-08-19,2020-04-19,3636.94,Standard,3,2,74,1443.12,0.23,0.07,35,11,21,19,23,0,0,0,0,0,0,0,0,39,0,11.43,-100.0,16.379642857142862,0.48,8
523194,Ontario,Trenton,male,Bachelor,Urban,82477.0,Married,Nova,2021-02-25,2021-10-25,3644.83,2021 Promotion,3,2,76,1604.86,0.32,0.04,0,0,0,7,0,7,19,21,15,7,0,0,0,0,76,0.0,0.0,28.95873015873016,0.73,8
750454,Ontario,Sudbury,male,Bachelor,Urban,69555.0,Single,Nova,2020-11-22,2021-07-22,3673.53,Standard,3,2,50,3081.82,0.36,0.02,4,5,0,10,6,7,2,10,0,0,0,0,10,5,40,25.0,700.0,8.319642857142858,1.23,8
543456,Ontario,Kingston,female,College,Urban,0.0,Married,Nova,2020-10-27,2021-06-27,3681.25,Standard,2,2,7,4027.14,1.0,0.0,3,1,0,0,0,0,0,0,0,0,0,6,0,3,1,0.0,-66.67,0.4583730158730158,0.0,8
734938,Yukon,Whitehorse,female,Bachelor,Rural,36710.0,Single,Nova,2019-12-05,2020-08-05,3700.68,Standard,3,2,91,2083.32,0.12,0.0,43,17,13,10,0,0,0,19,32,0,0,0,0,48,0,11.63,-100.0,21.53142857142857,0.0,8
580068,Quebec,Tremblant,male,Bachelor,Rural,23120.0,Married,Nova,2018-01-08,2020-08-04,3703.44,Standard,3,2,82,1798.38,0.26,0.0,39,10,2,25,27,0,0,19,0,0,0,0,0,43,0,10.26,-100.0,20.09418253968254,0.0,31
189294,Quebec,Montreal,male,High School or Below,Urban,16476.0,Divorced,Nova,2021-02-11,2021-10-11,3707.28,2021 Promotion,1,2,54,1687.5,0.13,0.0,0,0,0,7,10,0,0,19,0,12,6,0,0,0,54,0.0,0.0,17.4,0.0,8
504663,British Columbia,West Vancouver,female,College,Suburban,0.0,Single,Nova,2020-01-31,2020-09-30,3709.92,Standard,2,2,55,1105.73,0.0,0.0,26,0,2,0,0,23,30,0,0,0,0,0,0,29,0,11.54,-100.0,18.327896825396834,0.0,8
540796,Saskatchewan,Regina,male,College,Suburban,0.0,Married,Nova,2017-08-15,2020-02-26,3731.5,Standard,2,2,44,1340.14,0.23,0.12,21,21,23,0,0,0,0,0,0,0,0,0,0,23,0,9.52,-100.0,12.188658730158734,0.51,30
945761,Nova Scotia,Halifax,male,College,Suburban,0.0,Married,Nova,2020-11-04,2021-07-04,3731.5,Standard,2,2,23,3611.3,0.3,0.04,0,0,6,7,7,3,0,0,0,0,0,0,0,0,23,0.0,0.0,3.665873015873015,1.12,8
467510,British Columbia,Vancouver,male,Doctor,Suburban,13093.0,Divorced,Nova,2017-09-29,2021-02-07,3741.57,Standard,5,2,131,1333.9,0.24,0.0,53,10,30,0,0,6,27,17,4,25,0,13,0,59,19,11.32,-67.8,24.059071428571436,0.0,40
999891,Nova Scotia,Halifax,female,Bachelor,Suburban,59732.0,Married,Nova,2019-05-22,2020-01-22,3745.37,Standard,3,2,2,21013.0,1.0,0.15,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-100.0,0.04884920634920635,0.61,8
838784,Quebec,Montreal,female,Bachelor,Rural,43412.0,Married,Nova,2020-04-01,2020-12-01,3768.09,Standard,3,2,104,2391.04,0.18,0.0,50,0,0,0,10,13,21,15,0,0,4,21,21,55,0,10.0,-100.0,17.44884920634921,0.0,8
261426,Ontario,Toronto,male,Bachelor,Urban,48887.0,Divorced,Nova,2020-07-09,2021-03-09,3788.65,Standard,3,2,48,2417.94,0.33,0.1,20,3,3,0,0,0,0,0,27,6,10,0,0,22,6,10.0,-72.73,10.595206349206348,0.34,8
898587,Manitoba,Winnipeg,female,Bachelor,Suburban,66169.0,Married,Nova,2019-05-27,2020-01-27,3790.19,Standard,3,2,13,2582.69,0.15,0.0,6,13,0,0,0,0,0,0,0,0,0,0,0,7,0,16.67,-100.0,2.393611111111111,0.0,8
803586,Ontario,London,female,College,Suburban,0.0,Married,Nova,2017-07-05,2021-03-25,3799.75,Standard,2,2,113,1556.58,0.4,0.03,45,8,33,0,21,17,0,23,0,0,8,0,4,50,18,11.11,-64.0,20.925873015873012,0.67,45
859508,Ontario,Ottawa,female,Bachelor,Rural,26050.0,Married,Nova,2020-11-07,2021-07-07,3803.8,Standard,3,2,47,3088.45,0.36,0.03,1,7,5,0,0,6,8,19,0,0,0,0,2,1,45,0.0,4400.0,13.59170634920635,0.88,8
190149,Ontario,Toronto,male,College,Suburban,0.0,Single,Nova,2017-01-18,2021-07-21,3849.6,Standard,2,2,227,2027.41,0.33,0.02,94,5,25,7,5,26,53,32,15,13,15,25,6,104,29,10.64,-72.12,36.5628253968254,0.39,54
482351,Quebec,Montreal,male,Bachelor,Urban,93272.0,Married,Nova,2021-04-17,2021-12-17,3861.49,2021 Promotion,3,2,72,1188.46,0.08,0.06,0,0,0,0,0,1,15,4,13,9,13,0,17,0,72,0.0,0.0,23.02857142857143,0.76,8
363866,New Brunswick,Fredericton,female,Master,Urban,28142.0,Married,Nova,2019-09-01,2020-04-27,3873.65,Standard,4,2,53,1699.49,0.19,0.0,25,6,15,21,11,0,0,0,0,0,0,0,0,28,0,12.0,-100.0,9.648063492063491,0.0,8
211715,Ontario,Toronto,female,Bachelor,Suburban,60068.0,Married,Nova,2020-04-22,2020-12-22,3903.47,Standard,3,2,21,3144.05,0.1,0.0,10,0,0,0,0,0,0,0,21,0,0,0,0,11,0,10.0,-100.0,5.910753968253968,0.0,8
946172,Quebec,Montreal,female,Bachelor,Rural,66676.0,Married,Nova,2017-06-03,2021-05-07,3919.37,Standard,3,2,142,1937.03,0.23,0.08,57,36,4,2,5,13,6,10,30,0,23,0,13,63,22,10.53,-65.08,25.05894444444445,0.19,47
769976,Manitoba,Winnipeg,male,College,Rural,0.0,Married,Nova,2020-03-21,2020-11-21,4004.55,Standard,2,2,110,2355.02,0.35,0.0,52,0,0,0,4,28,21,28,0,11,4,13,0,58,0,11.54,-100.0,24.700158730158723,0.0,8
432564,Quebec,Tremblant,male,Bachelor,Urban,37384.0,Married,Nova,2020-09-04,2021-05-04,4014.45,Standard,3,2,49,2826.65,0.47,0.02,13,3,0,9,10,0,0,0,0,0,25,2,0,14,22,7.69,57.14,12.345428571428574,1.25,8
191057,Quebec,Tremblant,female,Bachelor,Urban,27782.0,Married,Nova,2016-09-20,2021-04-22,4027.7,Standard,3,2,151,1306.39,0.25,0.03,65,28,0,21,34,11,23,23,0,0,10,2,0,72,14,10.77,-80.56,26.210158730158717,0.62,55
736615,British Columbia,Vancouver,male,Master,Suburban,26161.0,Single,Nova,2018-12-08,2021-06-23,4064.67,Standard,4,2,97,2771.53,0.24,0.09,36,6,29,11,1,0,14,27,2,0,8,0,0,40,21,11.11,-47.5,16.171968253968256,0.16,30
622036,Quebec,Tremblant,male,Bachelor,Suburban,57031.0,Married,Nova,2021-05-12,2021-09-01,4078.29,Standard,3,2,30,3135.87,0.57,0.0,0,0,0,0,0,0,19,4,2,5,0,0,0,0,30,0.0,0.0,10.88571428571429,0.0,4
577872,Alberta,Banff,female,Bachelor,Urban,34378.0,Married,Nova,2019-02-27,2021-01-26,4118.54,Standard,3,2,121,2392.42,0.23,0.0,53,9,6,13,17,6,0,30,0,15,6,8,11,59,9,11.32,-84.75,18.0320873015873,0.0,23
965154,Quebec,Montreal,female,College,Rural,0.0,Single,Nova,2020-12-25,2021-08-25,4127.5,Standard,2,2,37,2409.81,0.3,0.08,0,8,2,12,9,2,0,0,4,0,0,0,0,0,37,0.0,0.0,7.856349206349207,0.56,8
532945,British Columbia,Victoria,male,College,Rural,0.0,Single,Nova,2021-02-21,2021-10-21,4159.59,2021 Promotion,2,2,48,2911.79,0.23,0.07,0,0,0,3,0,6,2,16,17,0,4,0,0,0,48,0.0,0.0,15.6,0.43,8
286262,Ontario,Ottawa,female,Bachelor,Rural,44222.0,Married,Nova,2018-12-23,2021-06-21,4177.29,Standard,3,2,157,2591.55,0.34,0.05,60,8,16,6,24,14,15,10,17,8,11,0,28,67,30,11.67,-55.22,16.321039682539684,0.21,30
817070,British Columbia,Vancouver,female,Bachelor,Urban,40864.0,Married,Nova,2018-10-22,2021-12-30,4282.95,Standard,3,2,184,2498.21,0.3,0.03,68,26,5,0,24,0,42,0,28,4,12,13,30,76,40,11.76,-47.37,29.047492063492065,0.31,38
877352,Ontario,Toronto,female,College,Urban,0.0,Married,Nova,2019-12-01,2020-08-01,4358.55,Standard,2,2,78,3635.96,0.17,0.0,37,17,6,13,17,0,2,10,13,0,0,0,0,41,0,10.81,-100.0,10.439515873015875,0.0,8
221254,British Columbia,Vancouver,male,Bachelor,Suburban,58842.0,Married,Nova,2018-04-08,2021-04-25,4362.93,Standard,3,2,196,1666.12,0.18,0.09,84,21,2,38,19,10,13,11,25,25,0,0,32,93,19,10.71,-79.57,31.217801587301587,0.16,37
612013,Quebec,Montreal,male,Bachelor,Suburban,31196.0,Single,Nova,2020-06-04,2021-02-04,4455.52,Standard,3,2,69,1768.32,0.3,0.0,28,10,0,0,0,0,0,23,15,0,0,0,21,31,10,10.71,-67.74,16.103515873015873,0.0,8
770362,Saskatchewan,Regina,male,College,Rural,0.0,Divorced,Nova,2020-10-15,2021-06-15,4460.42,Standard,2,2,66,1437.18,0.23,0.0,25,3,0,6,4,0,0,0,0,0,0,23,30,28,13,12.0,-53.57,18.950444444444447,0.0,8
352026,Ontario,Toronto,female,Bachelor,Rural,61846.0,Married,Nova,2019-12-10,2020-08-10,4465.34,Standard,3,2,93,1765.61,0.32,0.04,44,10,0,21,0,28,0,34,0,0,0,0,0,49,0,11.36,-100.0,29.06237301587301,0.65,8
226387,Ontario,Kingston,female,Bachelor,Rural,62977.0,Single,Nova,2020-06-21,2021-02-21,4482.02,Standard,3,2,66,2376.62,0.23,0.0,21,12,10,0,0,0,0,11,0,0,0,4,28,23,22,9.52,-4.35,17.249928571428566,0.0,8
401424,Quebec,Montreal,male,College,Urban,0.0,Married,Nova,2016-12-27,2020-07-26,4491.91,Standard,2,2,116,1596.72,0.16,0.04,55,23,10,4,13,21,17,28,0,0,0,0,0,61,0,10.91,-100.0,22.901611111111112,0.58,43
774249,Quebec,Montreal,male,College,Urban,0.0,Single,Nova,2018-05-28,2020-03-04,4502.98,Standard,2,2,11,2515.82,0.91,0.0,5,11,0,0,0,0,0,0,0,0,0,0,0,6,0,20.0,-100.0,1.758571428571429,0.0,21
640920,Ontario,Toronto,male,Bachelor,Suburban,67801.0,Divorced,Nova,2019-06-01,2020-02-01,4505.41,Standard,3,2,13,435.54,0.31,0.0,6,0,13,0,0,0,0,0,0,0,0,0,0,7,0,16.67,-100.0,2.393611111111111,0.0,8
182320,Alberta,Edmonton,male,College,Urban,0.0,Single,Nova,2017-05-03,2021-06-03,4506.66,Standard,2,2,179,1445.99,0.23,0.02,75,9,0,13,4,25,10,36,0,15,13,25,28,83,21,10.67,-74.7,35.583515873015884,0.78,49
587136,Ontario,Toronto,male,Bachelor,Suburban,64270.0,Single,Nova,2017-05-11,2020-11-09,4529.97,Standard,3,2,108,2814.54,0.31,0.04,51,2,0,4,0,0,28,6,34,23,11,0,0,57,0,11.76,-100.0,29.115071428571433,0.38,42
204237,British Columbia,Vancouver,male,College,Rural,0.0,Single,Nova,2019-01-30,2021-03-14,4595.04,Standard,2,2,85,2717.93,0.18,0.04,38,11,18,4,0,0,10,0,2,2,21,0,17,42,5,10.53,-88.1,12.671682539682541,0.56,25
425717,Quebec,Tremblant,male,College,Suburban,0.0,Married,Nova,2016-05-07,2021-05-08,4648.54,Standard,2,2,196,1673.07,0.18,0.02,76,12,5,35,17,28,23,17,34,13,0,6,8,85,35,11.84,-58.82,25.968214285714282,0.72,60
148258,Ontario,Trenton,male,Bachelor,Urban,81883.0,Married,Nova,2020-03-10,2021-09-05,4654.58,Standard,3,2,196,2367.2,0.28,0.06,73,7,3,1,23,21,46,37,22,5,25,2,4,81,42,10.96,-48.15,36.08764285714285,0.17,18
381065,Manitoba,Winnipeg,male,Bachelor,Rural,76157.0,Married,Nova,2018-08-15,2020-03-26,4669.23,Standard,3,2,8,2370.0,1.0,0.0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0.0,-100.0,0.7815873015873015,0.0,19
148570,Ontario,Sudbury,male,Bachelor,Suburban,27985.0,Married,Nova,2021-03-30,2021-08-11,4698.52,2021 Promotion,3,2,184,2307.43,0.21,0.01,58,30,19,15,16,13,15,29,2,0,6,10,30,65,61,12.07,-6.15,23.95735714285714,0.99,4
992065,Alberta,Banff,female,Bachelor,Urban,69833.0,Married,Nova,2020-10-27,2021-06-27,4731.75,Standard,3,2,47,2206.66,0.21,0.0,11,5,0,0,0,1,18,0,0,0,0,2,21,12,24,9.09,100.0,14.570857142857141,0.0,8
757270,Alberta,Edmonton,male,College,Urban,0.0,Married,Nova,2019-12-02,2020-08-02,4737.87,Standard,2,2,106,1751.3,0.18,0.0,50,17,8,19,2,25,0,34,2,0,0,0,0,56,0,12.0,-100.0,26.801396825396832,0.0,8
453165,Alberta,Banff,female,College,Rural,0.0,Single,Nova,2020-03-28,2020-06-28,4738.99,Standard,2,2,57,1060.04,0.23,0.09,27,0,0,0,23,28,6,0,0,0,0,0,0,30,0,11.11,-100.0,16.969428571428566,0.9,3
998972,British Columbia,West Vancouver,female,College,Rural,0.0,Married,Nova,2016-06-28,2020-12-21,4739.3,Standard,2,2,152,2914.57,0.3,0.08,72,13,8,0,17,6,0,32,13,10,8,25,21,80,0,11.11,-100.0,24.276063492063496,0.14,54
862659,British Columbia,Vancouver,male,College,Urban,0.0,Single,Nova,2016-12-03,2021-03-22,4741.81,Standard,2,2,175,1565.26,0.22,0.05,73,2,16,20,0,27,25,17,0,25,25,0,19,81,21,10.96,-74.07,30.24764285714285,0.36,52
203947,Ontario,Sudbury,male,Master,Rural,20993.0,Divorced,Nova,2020-01-26,2020-07-11,4772.94,Standard,4,2,61,2937.66,0.59,0.0,29,0,19,13,11,0,0,17,0,0,0,0,0,32,0,10.34,-100.0,10.82215873015873,0.0,5
394946,Quebec,Hull,female,College,Rural,0.0,Divorced,Nova,2019-11-30,2020-07-30,4778.68,Standard,2,2,61,1227.74,0.28,0.12,29,2,0,27,19,0,13,0,0,0,0,0,0,32,0,10.34,-100.0,14.959301587301587,0.54,8
331669,Quebec,Montreal,female,College,Suburban,0.0,Single,Nova,2020-02-08,2020-10-08,4787.21,Standard,2,2,44,1530.59,0.3,0.12,21,0,0,13,0,0,21,0,6,4,0,0,0,23,0,9.52,-100.0,7.948087301587303,0.6,8
853232,Ontario,London,male,Bachelor,Rural,38713.0,Divorced,Nova,2019-09-19,2020-05-19,4834.71,Standard,3,2,66,1756.32,0.2,0.06,32,0,13,21,8,25,0,0,0,0,0,0,0,35,0,9.38,-100.0,14.84884920634921,0.7,8
511981,Quebec,Montreal,female,Bachelor,Urban,23449.0,Married,Nova,2017-02-12,2020-04-10,4841.06,Standard,3,2,38,1675.29,0.5,0.1,18,2,0,23,13,0,0,0,0,0,0,0,0,20,0,11.11,-100.0,8.886539682539684,0.74,38
255032,Quebec,Quebec City,male,College,Suburban,0.0,Married,Nova,2019-10-30,2020-08-19,4845.0,Standard,2,2,74,1540.69,0.28,0.07,35,8,0,0,0,17,19,30,0,0,0,0,0,39,0,11.43,-100.0,19.068785714285713,0.57,10
